,id,title,release_date,vote_average,vote_count,popularity
3424,19971,The Little Girl Who Lives Down the Lane,1976-12-25,7.0,268,8.899
3425,470333,Hearts Beat Loud,2018-06-08,7.0,221,8.35
3426,251519,Son of Batman,2014-05-13,7.0,926,13.121
3427,236735,Marshland,2014-09-25,7.0,870,9.274
3428,22201,Gunfight at the O.K. Corral,1957-05-30,7.0,281,13.619
3429,11257,A Room with a View,1985-12-13,7.0,645,9.993
3430,3423,The Things of Life,1970-03-13,7.0,206,8.079
3431,744,Top Gun,1986-05-16,7.0,7411,60.297
3432,811367,22 vs. Earth,2021-04-30,7.0,371,33.767
3433,24739,Miracle Mile,1988-05-19,7.0,201,6.778
3434,24163,As Tears Go By,1988-06-09,7.0,259,10.944
3435,11224,Cinderella,1950-02-22,7.0,6101,74.528
3436,378,Raising Arizona,1987-03-01,7.0,1798,11.139
3437,501633,Invisibles,2019-01-09,7.0,341,8.138
3438,164052,The Strange Thing About the Johnsons,2011-01-22,7.0,221,9.159
3439,31906,The Beguiled,1971-03-31,7.0,378,9.168
3440,924,Dawn of the Dead,2004-03-19,7.0,3491,34.641
3441,526,Ladyhawke,1985-03-27,7.0,1007,18.552
3442,585083,Hotel Transylvania: Transformania,2022-02-25,7.0,1538,139.793
3443,156700,The Kings of Summer,2013-01-19,7.0,1013,12.897
3444,28384,Husbands and Wives,1992-09-18,7.0,368,6.739
3445,11936,City of Women,1980-03-28,7.0,228,9.323
3446,31516,On the Town,1949-12-08,7.0,217,6.832
3447,293,A River Runs Through It,1992-10-09,7.0,908,20.165
3448,414453,Columbus,2017-08-04,7.0,321,8.112
3449,256835,Toy Story That Time Forgot,2014-12-02,7.0,882,23.597
3450,11975,The Rainmaker,1997-11-18,7.0,1099,12.346
3451,2907,The Addams Family,1991-11-22,7.0,4041,39.078
3452,556803,The Princess Switch,2018-11-16,7.0,2062,13.04
3453,11797,Fright Night,1985-08-02,7.0,1164,29.129
3454,2742,Naked Lunch,1991-12-27,7.0,903,14.553
3455,335787,Uncharted,2022-02-10,7.0,4753,112.744
3456,333352,Eye in the Sky,2015-09-07,7.0,1396,19.804
3457,254320,The Lobster,2015-10-15,7.0,5431,22.111
3458,62211,Monsters University,2013-06-19,7.0,9716,51.407
3459,10974,Armour of God,1986-08-16,7.0,482,16.872
3460,1090,The Thirteenth Floor,1999-04-16,7.0,1109,13.457
3461,614488,Street Flow,2019-10-12,7.0,305,7.466
3462,433945,Tokyo Ghoul,2017-07-16,7.0,323,17.835
3463,282069,Parasyte: Part 1,2014-11-29,7.0,217,14.844
3464,236028,Castello Cavalcanti,2013-11-12,7.0,253,4.687
3465,74306,God Bless America,2011-09-09,7.0,850,7.644
3466,5919,The Towering Inferno,1974-12-14,7.0,788,12.293
3467,847,Willow,1988-05-20,7.0,1698,22.318
3468,283564,SlugTerra: Return of the Elementals,2014-08-02,7.0,314,12.796
3469,276907,Legend,2015-09-09,7.0,3447,39.677
3470,44009,Another Year,2010-11-05,7.0,337,6.068
3471,30675,Planet Hulk,2010-02-02,7.0,422,13.619
3472,25053,Air Doll,2009-09-26,7.0,201,6.981
3473,11447,The Son's Room,2001-03-09,7.0,405,9.449
3474,10868,The Accused,1988-10-14,7.0,485,12.575
3475,1694,Re-Animator,1985-10-18,7.0,1270,11.786
3476,1643,Last Tango in Paris,1972-10-14,7.0,1075,18.182
3477,472451,Boy Erased,2018-09-24,7.0,1265,10.18
3478,82684,Chasing Mavericks,2012-10-25,7.0,498,11.082
3479,2623,An Officer and a Gentleman,1982-07-28,7.0,963,21.673
3480,533,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-04,7.0,2356,23.071
3481,567646,Extreme Job,2019-01-23,7.0,219,13.521
3482,233063,Suck Me Shakespeer,2013-11-07,7.0,1544,12.929
3483,25103,Night of the Demon,1957-11-09,7.0,228,10.325
3484,491926,Resistance,2020-03-27,7.0,359,13.745
3485,436931,Pokémon the Movie: I Choose You!,2017-07-15,7.0,569,34.105
3486,27725,High Sierra,1941-01-23,7.0,271,6.657
3487,11219,The Trouble with Harry,1955-10-03,7.0,720,10.154
3488,1662,State of Grace,1990-09-14,7.0,275,11.171
3489,325690,The Legendary Giulia and Other Miracles,2015-02-19,7.0,471,7.185
3490,36658,X2,2003-04-27,7.0,9227,1.45
3491,24589,Dug's Special Mission,2009-11-10,7.0,364,10.478
3492,458737,First Reformed,2018-05-18,7.0,1170,15.105
3493,62204,Quest for Fire,1981-12-16,7.0,429,12.073
3494,56020,Radiofreccia,1998-10-16,7.0,318,6.127
3495,26039,Point Blank,1967-08-30,7.0,318,9.592
3496,7299,Equilibrium,2002-12-06,7.0,4042,19.592
3497,1382,Me and You and Everyone We Know,2005-06-17,7.0,276,8.179
3498,9450,Brassed Off,1996-11-01,7.0,234,8.668
3499,909,Meet Me in St. Louis,1944-11-28,7.0,315,7.786
3500,579583,The King of Staten Island,2020-07-22,7.0,853,13.305
3501,471880,Cinderella the Cat,2017-09-14,7.0,200,6.369
3502,445651,The Darkest Minds,2018-07-25,7.0,2424,18.43
3503,121828,Beyond Outrage,2012-09-03,7.0,220,10.428
3504,15060,Futurama: Into the Wild Green Yonder,2009-02-23,7.0,461,8.436
3505,13989,24: Redemption,2008-11-23,7.0,388,9.566
3506,10536,The Italian Job,1969-06-02,7.0,614,39.378
3507,174,Star Trek VI: The Undiscovered Country,1991-12-06,7.0,1104,12.421
3508,537055,Wonder Woman: Bloodlines,2019-10-04,7.0,427,18.774
3509,402897,The Death of Stalin,2017-10-20,7.0,1603,11.215
3510,29987,Facing Windows,2003-02-27,7.0,246,7.553
3511,582873,Martin Eden,2019-09-04,7.0,602,10.642
3512,381356,Five,2016-03-30,7.0,1099,7.291
3513,380111,Flight Crew,2016-04-21,7.0,232,12.45
3514,228970,Wild,2014-01-16,7.0,2235,12.378
3515,14448,Love Songs,2007-05-23,7.0,211,9.112
3516,754,Face/Off,1997-06-27,7.0,4672,24.702
3517,457799,"Extremely Wicked, Shockingly Evil and Vile",2019-05-02,7.0,3056,20.79
3518,399057,The Killing of a Sacred Deer,2017-10-20,7.0,3268,15.127
3519,332283,Mary Shelley,2017-08-06,7.0,915,8.998
3520,53487,This Must Be the Place,2011-08-24,7.0,1116,8.596
3521,11690,Bloodsport,1988-02-26,7.0,1566,24.084
3522,11085,Mutiny on the Bounty,1962-11-08,7.0,252,8.825
3523,1715,The Cider House Rules,1999-12-17,7.0,1018,17.846
3524,734265,Love Hard,2021-11-05,7.0,1294,14.273
3525,542417,Skin,2019-07-26,7.0,339,13.585
3526,8653,The Isle,2000-04-22,7.0,274,15.474
3527,1010818,Groot's First Steps,2022-08-10,7.0,281,48.367
3528,727745,The Kissing Booth 3,2021-08-11,7.0,1664,27.176
3529,84199,The First Time,2012-10-19,7.0,2001,13.188
3530,77887,Hawaiian Vacation,2011-06-16,7.0,586,13.128
3531,14626,Beau Travail,1999-09-16,7.0,213,13.111
3532,25670,Foreign Correspondent,1940-08-16,7.0,319,9.709
3533,11336,The Dead Zone,1983-10-21,7.0,1393,13.443
3534,563,Starship Troopers,1997-11-07,7.0,4248,30.753
3535,615774,Scooby-Doo! Return to Zombie Island,2019-09-03,7.0,877,16.785
3536,597208,Nightmare Alley,2021-12-02,7.0,2415,32.46
3537,49948,Fantasia 2000,1999-12-31,7.0,1123,13.06
3538,9533,Red Dragon,2002-10-02,7.0,3786,4.359
3539,746131,"Paris, 13th District",2021-11-03,7.0,233,11.631
3540,718032,Licorice Pizza,2021-11-26,7.0,1800,19.202
3541,528888,Dolemite Is My Name,2019-10-04,7.0,1028,8.833
3542,14135,Bad Boy Bubby,1993-09-01,7.0,223,9.326
3543,11893,Runaway Train,1985-11-15,7.0,469,13.615
3544,1073,Arlington Road,1999-03-19,7.0,926,8.816
3545,508935,The Eight Hundred,2020-08-14,7.0,206,14.941
3546,15767,Godzilla: Final Wars,2004-12-04,7.0,252,12.896
3547,9045,Amen.,2002-02-13,7.0,287,11.566
3548,415214,Operation Mekong,2016-09-30,7.0,221,14.926
3549,341744,Truman,2015-09-24,7.0,340,7.142
3550,62177,Brave,2012-06-21,7.0,12364,58.916
3551,3170,Bambi,1942-02-11,7.0,5118,42.921
3552,755,From Dusk Till Dawn,1996-01-19,7.0,5282,28.075
3553,281,Strange Days,1995-10-13,7.0,1135,11.153
3554,525183,Paddleton,2019-02-22,7.0,240,8.103
3555,31967,Dante's Inferno: An Animated Epic,2010-02-09,7.0,444,13.647
3556,15015,Barbie as Rapunzel,2002-10-01,7.0,1119,30.719
3557,13320,Funny Face,1957-02-13,7.0,597,17.115
3558,11509,Silverado,1985-07-10,7.0,600,19.741
3559,581032,News of the World,2020-12-25,7.0,1536,10.015
3560,508101,Plus One,2019-06-14,7.0,271,9.263
3561,11973,Thirteen Days,2000-12-25,7.0,631,10.445
3562,11454,Manhunter,1986-08-14,7.0,1114,0.6
3563,703771,Deathstroke: Knights & Dragons - The Movie,2020-08-04,7.0,403,38.399
3564,501907,A Beautiful Day in the Neighborhood,2019-09-07,7.0,1390,16.094
3565,348668,A Conspiracy of Faith,2016-03-03,7.0,498,10.524
3566,103747,The Angels' Share,2012-06-01,7.0,480,8.551
3567,13378,Mickey's Twice Upon a Christmas,2004-11-15,7.0,353,12.933
3568,12335,Bedknobs and Broomsticks,1971-10-07,7.0,838,15.789
3569,9766,Gridiron Gang,2006-09-15,7.0,860,10.977
3570,660942,The Innocents,2021-09-03,7.0,390,19.76
3571,486898,Long Day's Journey into Night,2018-10-07,7.0,204,8.807
3572,300669,Don't Breathe,2016-06-08,7.0,6761,33.087
3573,18533,Bronson,2008-10-09,7.0,2239,12.473
3574,11571,Journey to the Center of the Earth,1959-12-15,7.0,388,18.638
3575,10839,Cross of Iron,1977-01-29,7.0,324,13.722
3576,9427,The Full Monty,1997-08-13,7.0,1418,13.285
3577,8469,Animal House,1978-07-27,7.0,1337,21.002
3578,3033,Gods and Monsters,1998-01-21,7.0,306,5.532
3579,1024,Heavenly Creatures,1994-09-12,7.0,796,8.777
3580,13751,Akeelah and the Bee,2006-04-28,7.0,284,10.405
3581,11121,Tess,1979-10-06,7.0,282,11.981
3582,10220,Rounders,1998-09-11,7.0,1509,18.731
3583,10753,Police Story 2,1988-08-13,7.0,438,14.008
3584,629015,Shut In,2022-03-24,7.0,294,24.46
3585,518527,Harry & Meghan: A Royal Romance,2018-05-13,7.0,201,9.192
3586,504827,The Bob's Burgers Movie,2022-05-26,7.0,227,22.493
3587,420821,Chip 'n Dale: Rescue Rangers,2022-05-20,7.0,1008,50.033
3588,373889,The Most Beautiful Day,2016-02-25,7.0,248,5.882
3589,298382,The Dressmaker,2015-10-29,7.0,1495,14.32
3590,33680,Grand Hotel,1932-05-25,7.0,268,8.202
3591,26748,Lone Star,1996-06-21,7.0,292,6.797
3592,646,Dr. No,1962-10-07,7.0,3171,28.827
3593,614939,Bros,2022-09-30,7.0,372,19.76
3594,480530,Creed II,2018-11-21,7.0,4846,72.065
3595,9905,Shallow Grave,1994-12-22,7.0,860,10.142
3596,2109,Rush Hour,1998-09-18,7.0,4213,41.603
3597,398,Capote,2005-09-30,7.0,1261,12.943
3598,160588,Blue Jasmine,2013-08-01,7.0,3158,11.815
3599,17501,Don,2006-10-20,7.0,221,10.422
3600,14139,Timecrimes,2007-10-05,7.0,1090,11.551
3601,11337,Stardust Memories,1980-09-26,7.0,357,8.279
3602,2604,Born on the Fourth of July,1989-12-20,7.0,1480,16.778
3603,591538,The Tragedy of Macbeth,2021-12-05,7.0,596,16.319
3604,337556,Emerald Green,2016-07-07,7.0,805,10.508
3605,35558,Starstruck,2010-02-14,7.0,1112,13.966
3606,25676,Robin-B-Hood,2006-09-28,7.0,501,19.131
3607,11831,Amistad,1997-12-10,7.0,1142,4.471
3608,21208,Orphan,2009-07-24,7.0,4758,36.621
3609,11826,Sexy Beast,2001-01-12,7.0,632,11.594
3610,11360,Dumbo,1941-10-31,7.0,4476,38.542
3611,10339,Moby Dick,1956-06-27,7.0,327,11.651
3612,9812,Thursday,1998-09-25,7.0,266,12.273
3613,942,Lethal Weapon 2,1989-07-07,7.0,3008,22.01
3614,468224,Tolkien,2019-05-03,7.0,1244,10.928
3615,458253,Missing Link,2019-04-04,7.0,752,13.739
3616,15775,If Only,2004-01-23,7.0,502,15.173
3617,2054,Mr. Holland's Opus,1995-12-29,7.0,355,11.251
3618,332872,Julieta,2016-04-08,7.0,781,11.032
3619,50723,Naruto Shippuden the Movie: The Lost Tower,2010-07-31,7.0,382,32.952
3620,16729,Don't Move,2004-03-12,7.0,252,10.101
3621,446354,The Post,2017-12-22,7.0,4190,14.954
3622,263109,Shaun the Sheep Movie,2015-02-05,7.0,1219,14.978
3623,9798,Enemy of the State,1998-11-20,7.0,3385,17.834
3624,778,Monsieur Hulot's Holiday,1953-02-25,7.0,380,8.959
3625,419743,Disobedience,2018-11-30,7.0,759,27.987
3626,24253,The Girl Who Played with Fire,2009-09-18,7.0,1484,16.267
3627,555561,The Invisible Witness,2018-12-13,7.0,302,6.833
3628,87093,Big Eyes,2014-12-24,7.0,3240,11.548
3629,36657,X-Men,2000-07-13,7.0,10323,1.443
3630,24469,Fish Tank,2009-09-11,7.0,738,10.166
3631,883,Coffee and Cigarettes,2003-09-05,7.0,806,8.61
3632,35,The Simpsons Movie,2007-07-25,7.0,7272,51.667
3633,500849,Boys Cry,2018-06-07,7.0,252,6.042
3634,452187,Le Brio,2017-11-22,7.0,833,7.987
3635,864,Cool Runnings,1993-10-01,7.0,1776,11.553
3636,43923,It's Kind of a Funny Story,2010-10-08,7.0,2162,11.506
3637,4464,Seabiscuit,2003-07-22,7.0,722,10.358
3638,1682,Mothra vs. Godzilla,1964-04-29,7.0,228,10.919
3639,725201,The Gray Man,2022-07-13,7.0,2930,57.227
3640,216769,Swindle,2013-08-23,7.0,207,5.576
3641,4886,And Then There Were None,1945-10-31,7.0,314,9.637
3642,1771,Captain America: The First Avenger,2011-07-22,7.0,19909,35.316
3643,906221,Magic Mike's Last Dance,2023-02-09,7.0,282,89.922
3644,619264,The Platform,2019-11-08,7.0,6125,33.384
3645,64685,Extremely Loud & Incredibly Close,2011-12-25,7.0,1849,10.744
3646,10436,The Age of Innocence,1993-09-10,7.0,922,11.134
3647,758330,"Good Luck to You, Leo Grande",2022-06-16,7.0,289,23.337
3648,395993,Stronger,2017-09-22,7.0,1351,15.249
3649,21614,Hera Pheri,2000-03-31,7.0,204,6.465
3650,20766,The Road,2009-11-25,7.0,3365,20.285
3651,16198,My Neighbors the Yamadas,1999-07-17,7.0,425,13.803
3652,12920,Dreamer: Inspired By a True Story,2005-09-10,7.0,329,6.947
3653,1987,Benny's Video,1992-05-13,7.0,289,7.022
3654,642208,Supernova,2020-11-20,7.0,262,10.502
3655,11937,The Gods Must Be Crazy II,1989-07-01,7.0,410,25.237
3656,402900,Ocean's Eight,2018-06-07,7.0,7608,28.74
3657,12225,Cashback,2006-05-09,7.0,1071,16.087
3658,11836,The SpongeBob SquarePants Movie,2004-11-14,7.0,2548,49.959
3659,232,Rumble Fish,1983-10-20,7.0,575,12.259
3660,246355,Saw,2003-01-01,7.0,474,16.544
3661,12089,The Tall Blond Man with One Black Shoe,1972-12-06,7.0,368,11.136
3662,9036,Eight Below,2006-02-17,7.0,1546,16.447
3663,7270,Matchstick Men,2003-09-12,7.0,1507,10.352
3664,523777,Next Gen,2018-09-07,7.0,673,13.087
3665,50472,Anplagghed al cinema,2006-11-26,7.0,322,5.015
3666,34067,Pokémon: Lucario and the Mystery of Mew,2005-07-16,7.0,258,18.191
3667,19963,Bernie,1996-11-27,7.0,214,5.7
3668,8072,Alphaville,1965-05-05,7.0,448,9.93
3669,919573,The Innocent,2022-10-12,7.0,207,9.12
3670,381283,mother!,2017-09-13,7.0,6162,23.504
3671,365222,Ip Man 3,2015-12-24,7.0,1491,23.421
3672,101731,The Magic of Belle Isle,2012-07-06,7.0,347,9.074
3673,67913,The Guard,2011-07-07,7.0,1043,9.623
3674,14945,Origin: Spirits of the Past,2006-01-07,7.0,204,12.957
3675,10995,The Lover,1992-01-22,7.0,560,29.515
3676,617762,The Electrical Life of Louis Wain,2021-10-21,7.0,352,8.905
3677,525946,Troop Zero,2019-02-01,7.0,245,8.565
3678,412117,The Secret Life of Pets 2,2019-05-24,7.0,2720,36.416
3679,97630,Zero Dark Thirty,2012-12-19,7.0,4074,19.608
3680,19576,One Piece: The Movie,2000-03-04,7.0,274,18.277
3681,13633,Bad Boys,1983-03-25,7.0,228,16.495
3682,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996-01-12,7.0,1114,32.655
3683,787752,Fresh,2022-03-03,7.0,1133,22.481
3684,22826,The Monster,1994-10-22,7.0,563,8.206
3685,20077,The Batman vs. Dracula,2005-10-18,7.0,295,11.312
3686,15016,Barbie of Swan Lake,2003-09-27,7.0,992,29.369
3687,7304,Running Scared,2006-01-06,7.0,908,11.509
3688,1985,The Constant Gardener,2005-08-31,7.0,1294,12.606
3689,1890,Children of a Lesser God,1986-09-13,7.0,269,9.163
3690,651,M*A*S*H,1970-02-18,7.0,883,13.9
3691,508791,The Sun Is Also a Star,2019-05-16,7.0,550,9.023
3692,25504,Shock Corridor,1963-09-25,7.0,225,7.486
3693,23202,Trick 'r Treat,2007-10-26,7.0,1621,16.206
3694,12259,Sholay,1975-08-15,7.0,228,13.138
3695,10236,The Way We Were,1973-10-17,7.0,398,12.567
3696,429199,The Other Side of Hope,2017-02-03,7.0,263,8.948
3697,37653,The Three Brothers,1995-12-13,7.0,663,6.191
3698,14070,Ghajini,2008-12-25,7.0,339,9.634
3699,12187,Heart and Souls,1993-08-13,7.0,339,11.929
3700,333371,10 Cloverfield Lane,2016-03-10,7.0,7209,22.669
3701,85739,ACAB : All Cops Are Bastards,2012-01-27,7.0,749,4.761
3702,16153,Alice Doesn't Live Here Anymore,1974-12-09,7.0,378,6.844
3703,11916,Two Mules for Sister Sara,1970-03-02,7.0,479,15.568
3704,10865,Atlantis: The Lost Empire,2001-06-02,7.0,4243,24.493
3705,2383,The Bear,1988-10-21,7.0,411,16.148
3706,2044,The Lake House,2006-06-16,7.0,2449,16.667
3707,1255,The Host,2006-07-27,7.0,2427,21.198
3708,441829,Team Thor: Part 2,2017-02-14,7.0,279,11.585
3709,394741,Stan & Ollie,2018-12-28,7.0,939,6.607
3710,343668,Kingsman: The Golden Circle,2017-09-20,7.0,9337,100.735
3711,154030,The Tower,2012-12-25,7.0,241,12.621
3712,12919,Can't Buy Me Love,1987-08-14,7.0,586,14.681
3713,11576,"It's a Mad, Mad, Mad, Mad World",1963-11-07,7.0,480,17.637
3714,374475,Toni Erdmann,2016-07-14,7.0,858,7.555
3715,37495,Four Lions,2010-05-07,7.0,994,10.64
3716,14030,"Hello, Dolly!",1969-12-12,7.0,315,8.111
3717,458723,Us,2019-03-14,7.0,6609,24.328
3718,397837,Before I Fall,2017-03-02,7.0,3207,16.418
3719,13554,Eight Men Out,1988-09-02,7.0,201,8.899
3720,12783,The Duchess,2008-09-05,7.0,1534,14.071
3721,322125,A Perfect Man,2015-03-18,7.0,560,8.484
3722,73532,Le Havre,2011-09-08,7.0,352,8.356
3723,17917,Oliver!,1968-09-26,7.0,359,12.79
3724,10644,The Unbearable Lightness of Being,1988-02-05,7.0,381,10.534
3725,795811,Wheel of Fortune and Fantasy,2021-04-11,7.0,223,11.985
3726,432068,C'est la vie!,2017-10-04,7.0,1322,8.191
3727,91342,Barbie in A Mermaid Tale 2,2012-02-22,7.0,392,23.126
3728,86130,Pixie Hollow Games,2011-12-24,7.0,263,24.0
3729,37056,Letters to Juliet,2010-05-13,7.0,2657,16.626
3730,16093,Carnival of Souls,1962-11-02,7.0,389,8.022
3731,12502,Silkwood,1983-12-14,7.0,277,7.279
3732,2164,Stargate,1994-10-28,7.0,2970,28.881
3733,465914,If Beale Street Could Talk,2018-12-14,7.0,1029,9.848
3734,426865,UFO,2018-09-04,7.0,374,9.274
3735,6418,Hotel Chevalier,2007-10-26,7.0,737,11.069
3736,777245,Women Talking,2022-12-23,7.0,326,29.211
3737,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,7.0,9446,53.231
3738,338967,Zombieland: Double Tap,2019-10-09,7.0,5037,28.057
3739,71864,The Odd Life of Timothy Green,2012-08-15,7.0,1082,12.946
3740,49009,The Way Back,2010-11-22,7.0,1336,13.467
3741,11527,Excalibur,1981-04-10,7.0,850,17.202
3742,9696,Ichi the Killer,2001-12-22,7.0,820,14.082
3743,586,Wag the Dog,1997-12-25,7.0,803,15.384
3744,534259,Blinded by the Light,2019-08-09,7.0,514,12.599
3745,175774,Ruby Red,2013-03-14,7.0,1045,10.449
3746,33583,The Decameron,1971-08-25,7.0,263,9.592
3747,9542,The Hitcher,1986-01-17,7.0,755,23.685
3748,9300,Orlando,1992-12-11,7.0,266,7.831
3749,528949,The Photographer of Mauthausen,2018-10-26,7.0,635,10.66
3750,70057,Dragon,2011-07-04,7.0,229,12.046
3751,39254,Real Steel,2011-09-28,7.0,7348,63.307
3752,13127,SPL: Kill Zone,2005-11-18,7.0,259,14.837
3753,11652,Invincible,2006-08-25,7.0,814,13.648
3754,10130,Gorillas in the Mist,1988-09-23,7.0,504,6.407
3755,6968,The Baader Meinhof Complex,2008-09-25,7.0,511,9.893
3756,1958,8 Women,2002-02-06,7.0,874,6.946
3757,664031,Out of My League,2020-10-22,7.0,431,7.952
3758,556694,Three Thousand Years of Longing,2022-08-24,7.0,805,39.742
3759,130150,Labor Day,2013-12-27,7.0,999,14.472
3760,9909,Dangerous Minds,1995-08-11,7.0,1004,14.196
3761,4148,Revolutionary Road,2008-12-19,7.0,3467,20.141
3762,742,Together,2000-08-25,7.0,203,7.603
3763,587301,School Life,2019-08-28,7.0,688,11.026
3764,450489,Irreplaceable You,2018-02-16,7.0,655,7.85
3765,398175,Brawl in Cell Block 99,2017-09-23,7.0,1191,15.499
3766,11631,Mamma Mia!,2008-07-03,7.0,5884,26.594
3767,27899,Little Caesar,1931-01-25,7.0,223,7.711
3768,12149,Frailty,2001-11-17,7.0,1003,14.642
3769,733156,Sightless,2020-09-29,7.0,326,11.79
3770,425134,How to Be a Latin Lover,2017-03-06,7.0,561,17.761
3771,321612,Beauty and the Beast,2017-03-16,7.0,14704,51.514
3772,13524,Battle of the Bulge,1965-12-16,7.0,215,10.412
3773,9386,In the Line of Fire,1993-07-08,7.0,1340,14.331
3774,13537,Shattered Glass,2003-11-14,7.0,364,10.675
3775,9487,A Bug's Life,1998-11-25,7.0,8361,49.696
3776,541134,The Good Nurse,2022-10-19,7.0,971,20.893
3777,10707,The Squid and the Whale,2005-10-05,7.0,808,7.675
3778,354859,The Promise,2016-12-02,7.0,399,12.0
3779,285783,The Walk,2015-09-30,7.0,2927,14.344
3780,23446,One Piece: Clockwork Island Adventure,2001-03-03,7.0,222,19.533
3781,392,Chocolat,2000-12-22,7.0,3006,11.729
3782,849869,Kill Boksoon,2023-02-17,7.0,271,104.027
3783,505706,The Golden Glove,2019-02-21,7.0,402,15.36
3784,336222,Rams,2015-05-28,7.0,245,6.173
3785,15789,A Goofy Movie,1995-04-07,7.0,1538,15.105
3786,833425,No Exit,2022-02-25,7.0,918,41.27
3787,447404,Pokémon Detective Pikachu,2019-05-10,7.0,6149,42.564
3788,13675,Frosty the Snowman,1969-12-07,7.0,289,11.021
3789,930921,Strangeness,2022-10-27,7.0,230,46.414
3790,628534,The White Tiger,2021-01-13,7.0,770,14.54
3791,46315,Valerie and Her Week of Wonders,1970-10-16,7.0,205,10.977
3792,50393,Kung Fu Panda Holiday,2010-11-26,7.0,286,12.455
3793,26428,Agora,2009-05-17,7.0,1272,13.676
3794,9929,Asterix and Cleopatra,1968-12-16,7.0,826,13.707
3795,8841,The Class,2008-09-24,7.0,573,7.154
3796,524434,Eternals,2021-11-03,7.0,7193,78.929
3797,407447,The Extraordinary Journey of the Fakir,2018-05-09,7.0,257,13.076
3798,97367,The Place Beyond the Pines,2013-03-14,7.0,4425,18.057
3799,71689,Phineas and Ferb: The Movie: Across the 2nd Dimension,2011-08-05,7.0,473,16.598
3800,13198,Wristcutters: A Love Story,2007-10-19,7.0,473,10.461
3801,11971,Much Ado About Nothing,1993-05-07,7.0,627,14.007
3802,9392,The Descent,2005-07-08,7.0,3370,17.765
